"REPORT_ID","Stats Area","Suburb","Postcode","LGA Name","Total Units","Total Cas","Total Fats","Total SI","Total MI","Year","Month","Day","Time","Area Speed","Position Type","Horizontal Align","Vertical Align","Other Feat","Road Surface","Moisture Cond","Weather Cond","DayNight","Crash Type","Unit Resp","Entity Code","CSEF Severity","Traffic Ctrls","DUI Involved","Drugs Involved","ACCLOC_X","ACCLOC_Y","UNIQUE_LOC"
"2015-21-27/05/2021","2 Metropolitan","ROSSLYN PARK","5072","CITY OF BURNSIDE",2,1,0,0,1,2015,"January","Saturday","03:00 pm","050","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","2: MI","No Control","","",1335077.38,1671010.91,"13350771671011"
"2015-22-27/05/2021","2 Metropolitan","CHELTENHAM","5014","CITY OF CHARLES STURT",2,1,0,0,1,2015,"January","Monday","03:50 pm","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","2: MI","Give Way Sign","","",1322244.68,1677406.45,"13222451677406"
"2015-23-27/05/2021","2 Metropolitan","MORPHETT VALE","5162","CITY OF ONKAPARINGA",2,0,0,0,0,2015,"January","Tuesday","06:30 pm","050","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","No Control","","",1321175.43,1649394.74,"13211751649395"
"2015-24-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,0,0,0,0,2015,"January","Tuesday","08:30 am","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","Traffic Signals","","",1327934.63,1670172.34,"13279351670172"
"2015-25-27/05/2021","2 Metropolitan","GLENELG NORTH","5045","CITY OF HOLDFAST BAY",3,0,0,0,0,2015,"January","Wednesday","05:15 pm","060","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","No Control","","",1320778.28,1665997.02,"13207781665997"
"2015-26-27/05/2021","2 Metropolitan","PARADISE","5075","CC CAMPBELLTOWN.              ",2,0,0,0,0,2015,"January","Thursday","04:30 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","Traffic Signals","","",1334976.63,1676238.55,"13349771676239"
"2015-27-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,0,0,0,0,2015,"January","Thursday","06:30 pm","050","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","Traffic Signals","","",1327359.49,1670486.3,"13273591670486"
"2015-28-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,0,0,0,0,2015,"January","Friday","05:00 pm","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Turn","02","Driver Rider","1: PDO","Traffic Signals","","",1329024.85,1670686.76,"13290251670687"
"2015-29-27/05/2021","2 Metropolitan","HAWTHORNDENE","5051","CC MITCHAM.                   ",1,0,0,0,0,2015,"January","Saturday","11:15 am","060","T-Junction","CURVED, VIEW OPEN","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Roll Over","01","Driver Rider","1: PDO","No Control","","",1330282.44,1659621.87,"13302821659622"
"2015-30-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,1,0,0,1,2015,"January","Friday","06:10 pm","050","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","2: MI","No Control","","",1328657.3,1671137.82,"13286571671138"
"2015-31-27/05/2021","2 Metropolitan","GLENELG","5045","CITY OF HOLDFAST BAY",2,0,0,0,0,2015,"January","Saturday","08:20 am","040","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","01","Driver Rider","1: PDO","No Control","","",1320671.07,1664890.4,"13206711664890"
"2015-32-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,0,0,0,0,2015,"January","Friday","05:00 pm","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","Traffic Signals","","",1328494.31,1669574.15,"13284941669574"
"2015-33-27/05/2021","2 Metropolitan","FULLARTON","5063","CITY OF UNLEY",2,0,0,0,0,2015,"January","Friday","04:00 pm","060","Divided Road","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","No Control","","",1330809.93,1668238.89,"13308101668239"
"2015-34-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,0,0,0,0,2015,"January","Wednesday","09:45 am","050","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","1: PDO","No Control","","",1328330.36,1670512.43,"13283301670512"
"2015-35-27/05/2021","2 Metropolitan","MAWSON LAKES","5095","CITY OF SALISBURY",2,1,0,0,1,2015,"January","Thursday","08:35 am","080","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","2: MI","No Control","","",1328679.48,1683437.8,"13286791683438"
"2015-36-27/05/2021","2 Metropolitan","PARKSIDE","5063","CITY OF UNLEY",2,0,0,0,0,2015,"January","Wednesday","03:30 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","1: PDO","Traffic Signals","","",1330707.08,1668319.59,"13307071668320"
"2015-37-27/05/2021","2 Metropolitan","WEST LAKES SHORE","5020","CITY OF CHARLES STURT",1,1,0,0,1,2015,"January","Thursday","08:15 am","060","Divided Road","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Roll Over","09","Other","2: MI","No Control","","",1318105.61,1676593.26,"13181061676593"
"2015-38-27/05/2021","2 Metropolitan","MEDINDIE","5081","WALKERVILLE TOWN COUNCIL",2,0,0,0,0,2015,"January","Thursday","05:30 pm","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","1: PDO","Traffic Signals","","",1328926.9,1674227.95,"13289271674228"
"2015-39-27/05/2021","2 Metropolitan","WALKERVILLE","5081","WALKERVILLE TOWN COUNCIL",2,0,0,0,0,2015,"January","Thursday","07:45 pm","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","No Control","","",1330322.11,1675080.97,"13303221675081"
"2015-40-27/05/2021","2 Metropolitan","EDWARDSTOWN","5039","CC MARION.                    ",2,0,0,0,0,2015,"January","Friday","10:45 am","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","Traffic Signals","","",1325930.82,1664392.35,"13259311664392"
"2015-41-27/05/2021","2 Metropolitan","MOUNT BARKER","5251","DC MT.BARKER.                 ",2,0,0,0,0,2015,"January","Saturday","08:15 am","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","1: PDO","No Control","","",1351394.06,1653613.01,"13513941653613"
"2015-42-27/05/2021","2 Metropolitan","PARKSIDE","5063","CITY OF UNLEY",2,0,0,0,0,2015,"January","Friday","04:20 am","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Night","Right Angle","02","Driver Rider","1: PDO","Stop Sign","","",1330717.56,1667949.1,"13307181667949"
"2015-43-27/05/2021","2 Metropolitan","SALISBURY","5108","CITY OF SALISBURY",2,0,0,0,0,2015,"January","Wednesday","05:55 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","Traffic Signals","","",1332782.42,1688511.32,"13327821688511"
"2015-44-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,0,0,0,0,2015,"January","Saturday","01:55 pm","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","Traffic Signals","","",1327934.63,1670172.34,"13279351670172"
"2015-45-27/05/2021","2 Metropolitan","STEPNEY","5069","CC OF NORWOOD,PAYNEHAM & ST PETERS",3,1,0,0,1,2015,"January","Tuesday","04:00 pm","060","Multiple","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","2: MI","Traffic Signals","","",1330600.73,1671714.93,"13306011671715"
"2015-46-27/05/2021","2 Metropolitan","MEDINDIE","5081","WALKERVILLE TOWN COUNCIL",4,1,0,0,1,2015,"February","Monday","04:45 pm","060","T-Junction","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","2: MI","Traffic Signals","","",1328926.9,1674227.95,"13289271674228"
"2015-47-27/05/2021","2 Metropolitan","HENLEY BEACH","5022","CITY OF CHARLES STURT",2,0,0,0,0,2015,"February","Wednesday","08:45 am","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","02","Driver Rider","1: PDO","Roundabout","","",1319618.61,1672323.96,"13196191672324"
"2015-48-27/05/2021","2 Metropolitan","SMITHFIELD","5114","CITY OF PLAYFORD.",2,0,0,0,0,2015,"February","Wednesday","05:20 pm","080","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","1: PDO","No Control","","",1337465.79,1696395.34,"13374661696395"
"2015-49-27/05/2021","2 Metropolitan","EDWARDSTOWN","5039","CC MARION.                    ",2,0,0,0,0,2015,"February","Thursday","09:55 am","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","Traffic Signals","","",1325930.82,1664392.35,"13259311664392"
"2015-50-27/05/2021","2 Metropolitan","PARA HILLS","5096","CITY OF SALISBURY",2,0,0,0,0,2015,"February","Saturday","11:00 am","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","No Control","","",1334655.77,1682342.16,"13346561682342"
"2015-51-27/05/2021","2 Metropolitan","NORWOOD","5067","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,0,1,2015,"February","Saturday","06:00 pm","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","2: MI","Roundabout","","",1331020.19,1671390.92,"13310201671391"
"2015-52-27/05/2021","2 Metropolitan","MUNNO PARA","5115","CITY OF PLAYFORD.",2,0,0,0,0,2015,"February","Tuesday","06:15 am","050","T-Junction","CURVED, VIEW OPEN","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Fixed Object","01","Driver Rider","1: PDO","No Control","","",1337850.42,1697885.11,"13378501697885"
"2015-53-27/05/2021","2 Metropolitan","LEABROOK","5068","CITY OF BURNSIDE",2,0,0,0,0,2015,"February","Tuesday","03:30 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Roll Over","01","Driver Rider","1: PDO","Traffic Signals","","",1333899.19,1670462.72,"13338991670463"
"2015-54-27/05/2021","3 Country","WAIKERIE","5330","LOXTON WAIKERIE DISTRICT COUNCIL",2,0,0,0,0,2015,"February","Wednesday","08:24 am","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","02","Driver Rider","1: PDO","Give Way Sign","","",1458506.36,1747756.7,"14585061747757"
"2015-55-27/05/2021","2 Metropolitan","STURT","5047","CC MARION.                    ",2,0,0,0,0,2015,"February","Tuesday","03:35 pm","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","Give Way Sign","","",1324095.63,1659437.07,"13240961659437"
"2015-56-27/05/2021","2 Metropolitan","SALISBURY PLAIN","5109","CITY OF SALISBURY",2,0,0,0,0,2015,"February","Monday","03:00 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","Traffic Signals","","",1335452.41,1688124.93,"13354521688125"
"2015-57-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,1,0,0,1,2015,"February","Tuesday","04:20 pm","050","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","2: MI","No Control","","",1328781.94,1670195.78,"13287821670196"
"2015-58-27/05/2021","2 Metropolitan","WAYVILLE","5034","CITY OF UNLEY",2,0,0,0,0,2015,"February","Wednesday","05:30 pm","060","Divided Road","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","No Control","","",1327347.02,1668911.23,"13273471668911"
"2015-59-27/05/2021","2 Metropolitan","GLANDORE","5037","CC MARION.                    ",2,1,0,0,1,2015,"February","Wednesday","05:15 pm","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","2: MI","No Control","","",1325858.8,1667071.43,"13258591667071"
"2015-60-27/05/2021","2 Metropolitan","SURREY DOWNS","5126","CITY OF TEA TREE GULLY",2,1,0,0,1,2015,"February","Thursday","12:00 pm","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","2: MI","Give Way Sign","","",1339607.79,1685667.8,"13396081685668"
"2015-61-27/05/2021","2 Metropolitan","WALKERVILLE","5081","WALKERVILLE TOWN COUNCIL",3,0,0,0,0,2015,"February","Thursday","05:30 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","Traffic Signals","","",1329488.84,1674243.03,"13294891674243"
"2015-62-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,0,0,0,0,2015,"February","Thursday","02:40 pm","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","Traffic Signals","","",1328488.67,1670516.94,"13284891670517"
"2015-63-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,0,0,0,0,2015,"February","Thursday","04:15 pm","050","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","No Control","","",1328980.48,1670531.2,"13289801670531"
"2015-64-27/05/2021","2 Metropolitan","HOLDEN HILL","5088","CITY OF PORT ADELAIDE ENFIELD",2,0,0,0,0,2015,"February","Friday","10:02 am","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","Traffic Signals","","",1333825.9,1678094.42,"13338261678094"
"2015-65-27/05/2021","2 Metropolitan","NOVAR GARDENS","5040","CITY OF WEST TORRENS",2,0,0,0,0,2015,"February","Saturday","11:10 am","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","1: PDO","No Control","","",1322592.36,1666868.66,"13225921666869"
"2015-66-27/05/2021","2 Metropolitan","STIRLING","5152","THE ADELAIDE HILLS COUNCIL",3,0,0,0,0,2015,"February","Sunday","01:00 pm","090","Freeway","CURVED, VIEW OPEN","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Object on Road","01","Driver Rider","1: PDO","No Control","","",1338254.19,1662223.23,"13382541662223"
"2015-67-27/05/2021","2 Metropolitan","GLENSIDE","5065","CITY OF BURNSIDE",2,0,0,0,0,2015,"February","Friday","10:30 am","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","Traffic Signals","","",1330673.27,1668997.6,"13306731668998"
"2015-68-27/05/2021","3 Country","NURIOOTPA","5355","LIGHT REGIONAL COUNCIL",2,1,0,0,1,2015,"February","Wednesday","06:30 am","080","T-Junction","Straight road","Level","Bridge, Culvert, Causeway","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","2: MI","Stop Sign","","",1362267.57,1720624.69,"13622681720625"
"2015-69-27/05/2021","2 Metropolitan","TUSMORE","5065","CITY OF BURNSIDE",2,0,0,0,0,2015,"February","Thursday","08:30 am","060","Divided Road","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","No Control","","",1333064.12,1669066.64,"13330641669067"
"2015-70-27/05/2021","2 Metropolitan","KESWICK","5035","CITY OF WEST TORRENS",2,0,0,0,0,2015,"February","Thursday","12:00 pm","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","No Control","","",1326294.56,1668961.75,"13262951668962"
"2015-71-27/05/2021","2 Metropolitan","MAWSON LAKES","5095","CITY OF SALISBURY",2,0,0,0,0,2015,"February","Friday","09:30 am","070","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","Traffic Signals","","",1329549.75,1684430.78,"13295501684431"
"2015-72-27/05/2021","2 Metropolitan","STEPNEY","5069","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,0,0,0,0,2015,"February","Thursday","09:30 am","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","No Control","","",1330629.19,1671753.96,"13306291671754"
"2015-73-27/05/2021","2 Metropolitan","GOLDEN GROVE","5125","CITY OF TEA TREE GULLY",2,1,0,0,1,2015,"February","Friday","10:45 am","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","2: MI","Traffic Signals","","",1337889.71,1685361.47,"13378901685361"
"2015-74-27/05/2021","2 Metropolitan","GLENELG SOUTH","5045","CITY OF HOLDFAST BAY",2,0,0,0,0,2015,"February","Saturday","09:15 am","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","1: PDO","Roundabout","","",1320398.15,1664002.19,"13203981664002"
"2015-75-27/05/2021","2 Metropolitan","PROSPECT","5082","CITY OF PROSPECT",2,0,0,0,0,2015,"February","Monday","08:20 pm","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Turn","01","Driver Rider","1: PDO","No Control","","",1328859.85,1676555.32,"13288601676555"
"2015-76-27/05/2021","2 Metropolitan","STEPNEY","5069","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,0,1,2015,"February","Friday","09:00 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Night","Right Turn","01","Driver Rider","2: MI","Traffic Signals","","",1331009.51,1671726.41,"13310101671726"
"2015-77-27/05/2021","2 Metropolitan","TOORAK GARDENS","5065","CITY OF BURNSIDE",2,0,0,0,0,2015,"February","Tuesday","05:30 pm","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","No Control","","",1331907.91,1669044.31,"13319081669044"
"2015-78-27/05/2021","2 Metropolitan","MAGILL","5072","CC CAMPBELLTOWN.              ",2,0,0,0,0,2015,"February","Thursday","03:30 pm","060","T-Junction","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","1: PDO","No Control","","",1335456.06,1672873.54,"13354561672874"
"2015-79-27/05/2021","2 Metropolitan","COWANDILLA","5033","CITY OF WEST TORRENS",2,0,0,0,0,2015,"February","Thursday","09:00 am","060","Divided Road","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","No Control","","",1324144.35,1669748.48,"13241441669748"
"2015-80-27/05/2021","2 Metropolitan","ST PETERS","5069","CC OF NORWOOD,PAYNEHAM & ST PETERS",3,0,0,0,0,2015,"February","Thursday","08:00 am","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","Give Way Sign","","",1330882.99,1672709.34,"13308831672709"
