"REPORT_ID","Stats Area","Suburb","Postcode","LGA Name","Total Units","Total Cas","Total Fats","Total SI","Total MI","Year","Month","Day","Time","Area Speed","Position Type","Horizontal Align","Vertical Align","Other Feat","Road Surface","Moisture Cond","Weather Cond","DayNight","Crash Type","Unit Resp","Entity Code","CSEF Severity","Traffic Ctrls","DUI Involved","Drugs Involved","ACCLOC_X","ACCLOC_Y","UNIQUE_LOC"
"2016-13-27/05/2021","2 Metropolitan","CHAIN OF PONDS","5231","THE ADELAIDE HILLS COUNCIL",2,0,0,0,0,2016,"November","Tuesday","10:00 am","100","T-Junction","CURVED, VIEW OBSCURED","Slope","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","1: PDO","Stop Sign","","",1350159.92,1681400.52,"13501601681401"
"2016-14-27/05/2021","3 Country","CAPE JERVIS","5204","DC YANKALILLA.                ",2,0,0,0,0,2016,"November","Saturday","11:30 am","080","Not Divided","CURVED, VIEW OBSCURED","Level","Not Applicable","Unsealed","Dry","Not Raining","Daylight","Head On","02","Driver Rider","1: PDO","No Control","","",1281921.45,1597233.72,"12819211597234"
"2016-15-27/05/2021","2 Metropolitan","WOODVILLE WEST","5011","CITY OF CHARLES STURT",2,0,0,0,0,2016,"November","Tuesday","01:46 pm","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","No Control","","",1322376.03,1674856.69,"13223761674857"
"2016-16-27/05/2021","2 Metropolitan","HACKNEY","5069","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,0,0,0,0,2016,"November","Tuesday","01:15 pm","040","Cross Road","Straight road","Level","Roadworks","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","Traffic Signals","","",1329902.14,1671311.39,"13299021671311"
"2016-17-27/05/2021","2 Metropolitan","WESTBOURNE PARK","5041","CC MITCHAM.                   ",2,0,0,0,0,2016,"November","Tuesday","06:00 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","02","Driver Rider","1: PDO","Traffic Signals","","",1327507.88,1666202.96,"13275081666203"
"2016-18-27/05/2021","2 Metropolitan","WILLUNGA SOUTH","5172","CITY OF ONKAPARINGA",2,0,0,0,0,2016,"November","Tuesday","04:12 pm","100","Not Divided","Straight road","Slope","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Fixed Object","01","Driver Rider","1: PDO","No Control","","",1325025.71,1630298.91,"13250261630299"
"2016-19-27/05/2021","2 Metropolitan","JOSLIN","5070","CC OF NORWOOD,PAYNEHAM & ST PETERS",1,1,0,0,1,2016,"November","Tuesday","06:05 pm","050","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Roll Over","01","Driver Rider","2: MI","No Control","","",1331080.06,1673551.64,"13310801673552"
"2016-20-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,0,0,0,0,2016,"November","Tuesday","05:40 pm","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Turn","01","Driver Rider","1: PDO","Traffic Signals","","",1329033.88,1670373.94,"13290341670374"
"2016-21-27/05/2021","2 Metropolitan","WATERLOO CORNER","5110","CITY OF PLAYFORD.",2,0,0,0,0,2016,"November","Tuesday","05:12 pm","110","T-Junction","CURVED, VIEW OPEN","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","1: PDO","No Control","","",1325235.15,1697599.62,"13252351697600"
"2016-22-27/05/2021","2 Metropolitan","SALISBURY","5108","CITY OF SALISBURY",2,0,0,0,0,2016,"November","Tuesday","07:30 am","060","T-Junction","CURVED, VIEW OPEN","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","02","Driver Rider","1: PDO","Traffic Signals","","",1333126.64,1688469.42,"13331271688469"
"2016-23-27/05/2021","2 Metropolitan","INGLE FARM","5098","CITY OF SALISBURY",4,0,0,0,0,2016,"November","Tuesday","05:42 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Turn","02","Driver Rider","1: PDO","Traffic Signals","","",1332120.96,1681780.41,"13321211681780"
"2016-24-27/05/2021","2 Metropolitan","SEAFORD HEIGHTS","5169","CITY OF ONKAPARINGA",2,0,0,0,0,2016,"November","Tuesday","07:30 pm","090","T-Junction","Straight road","Slope","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","02","Driver Rider","1: PDO","Give Way Sign","","",1317576.85,1640488.04,"13175771640488"
"2016-25-27/05/2021","2 Metropolitan","HOPE VALLEY","5090","CITY OF TEA TREE GULLY",2,0,0,0,0,2016,"November","Tuesday","04:10 pm","060","T-Junction","Straight road","Crest of Hill","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","1: PDO","No Control","","",1336259.03,1679443.22,"13362591679443"
"2016-26-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",3,0,0,0,0,2016,"November","Monday","11:26 pm","025","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Night","Right Angle","01","Driver Rider","1: PDO","No Control","","",1328678.36,1670985.64,"13286781670986"
"2016-27-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",3,0,0,0,0,2016,"November","Monday","11:30 pm","050","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Night","Rear End","01","Driver Rider","1: PDO","No Control","","",1328151.93,1670970.99,"13281521670971"
"2016-28-27/05/2021","2 Metropolitan","CHANDLERS HILL","5159","CITY OF ONKAPARINGA",1,1,0,0,1,2016,"November","Tuesday","10:10 pm","080","Not Divided","CURVED, VIEW OBSCURED","Crest of Hill","Not Applicable","Sealed","Dry","Not Raining","Night","Roll Over","01","Driver Rider","2: MI","No Control","Y","",1329707.93,1654369.12,"13297081654369"
"2016-29-27/05/2021","2 Metropolitan","EDEN HILLS","5050","CC MITCHAM.                   ",2,0,0,0,0,2016,"November","Tuesday","11:52 pm","060","Divided Road","CURVED, VIEW OPEN","Slope","Not Applicable","Sealed","Dry","Not Raining","Night","Hit Fixed Object","01","Driver Rider","1: PDO","No Control","","",1328410.99,1659498.35,"13284111659498"
"2016-30-27/05/2021","2 Metropolitan","GREENACRES","5086","CITY OF PORT ADELAIDE ENFIELD",3,0,0,0,0,2016,"November","Wednesday","01:20 am","050","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Night","Hit Parked Vehicle","01","Driver Rider","1: PDO","No Control","","",1331135.04,1677256.22,"13311351677256"
"2016-31-27/05/2021","2 Metropolitan","KENSINGTON PARK","5068","CITY OF BURNSIDE",2,0,0,0,0,2016,"November","Wednesday","09:15 am","050","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","02","Driver Rider","1: PDO","No Control","","",1333073.41,1670490.66,"13330731670491"
"2016-32-27/05/2021","2 Metropolitan","KESWICK","5035","CITY OF WEST TORRENS",2,0,0,0,0,2016,"November","Tuesday","05:40 pm","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","No Control","","",1325794.95,1668907.2,"13257951668907"
"2016-33-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,0,0,0,0,2016,"November","Tuesday","05:05 pm","050","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","02","Passenger","1: PDO","No Control","","",1328377.19,1670184.9,"13283771670185"
"2016-34-27/05/2021","2 Metropolitan","BLAIR ATHOL","5084","CITY OF PORT ADELAIDE ENFIELD",2,0,0,0,0,2016,"November","Tuesday","03:32 pm","050","Not Divided","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","No Control","","",1328050.27,1677101.67,"13280501677102"
"2016-35-27/05/2021","2 Metropolitan","HENLEY BEACH","5022","CITY OF CHARLES STURT",2,0,0,0,0,2016,"November","Saturday","07:20 pm","040","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","No Control","","",1318851.36,1671478.84,"13188511671479"
"2016-36-27/05/2021","2 Metropolitan","THEBARTON","5031","CITY OF WEST TORRENS",2,0,0,0,0,2016,"November","Tuesday","04:50 pm","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","No Control","","",1326480.22,1672371.63,"13264801672372"
"2016-37-27/05/2021","2 Metropolitan","CUMBERLAND PARK","5041","CC MITCHAM.                   ",2,0,0,0,0,2016,"November","Tuesday","04:00 pm","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","01","Driver Rider","1: PDO","No Control","","",1327365.9,1666199.53,"13273661666200"
"2016-38-27/05/2021","2 Metropolitan","KINGSWOOD","5062","CC MITCHAM.                   ",2,0,0,0,0,2016,"November","Wednesday","08:45 am","050","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","02","Driver Rider","1: PDO","No Control","","",1329794.32,1664980.22,"13297941664980"
"2016-39-27/05/2021","2 Metropolitan","ELIZABETH SOUTH","5112","CITY OF PLAYFORD.",2,0,0,0,0,2016,"November","Wednesday","09:55 am","060","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","No Control","","",1334710.7,1691520.36,"13347111691520"
"2016-40-27/05/2021","2 Metropolitan","BRIGHTON","5048","CITY OF HOLDFAST BAY",2,3,0,0,3,2016,"November","Wednesday","09:45 am","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","2: MI","No Control","","",1321321.71,1660558.92,"13213221660559"
"2016-41-27/05/2021","2 Metropolitan","NORWOOD","5067","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,1,0,1,0,2016,"November","Wednesday","11:52 am","050","Divided Road","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Hit Pedestrian","02","Driver Rider","3: SI","No Control","","",1331453.65,1670992.72,"13314541670993"
"2016-42-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,1,0,0,1,2016,"November","Wednesday","03:30 pm","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","2: MI","Traffic Signals","","",1329591.05,1670383.34,"13295911670383"
"2016-43-27/05/2021","3 Country","WILLOCHRA","5433","THE FLINDERS RANGES COUNCIL.",2,0,0,0,0,2016,"November","Wednesday","11:00 am","110","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Animal","02","Animal","1: PDO","No Control","","",1298141.91,1974204.55,"12981421974205"
"2016-44-27/05/2021","2 Metropolitan","O'HALLORAN HILL","5158","CC MARION.                    ",2,0,0,0,0,2016,"November","Tuesday","09:00 am","060","Cross Road","Straight road","Slope","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","1: PDO","Traffic Signals","","",1323417.65,1654231,"13234181654231"
"2016-45-27/05/2021","2 Metropolitan","PAYNEHAM","5070","CC OF NORWOOD,PAYNEHAM & ST PETERS",2,0,0,0,0,2016,"November","Wednesday","12:09 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Fixed Object","01","Driver Rider","1: PDO","Give Way Sign","","",1332186.76,1673371.72,"13321871673372"
"2016-46-27/05/2021","2 Metropolitan","CAMPBELLTOWN","5074","CC CAMPBELLTOWN.              ",3,2,0,0,2,2016,"November","Wednesday","11:49 am","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","2: MI","No Control","","",1333868.87,1674676.08,"13338691674676"
"2016-47-27/05/2021","2 Metropolitan","EVANSTON PARK","5116","CT GAWLER.                    ",2,0,0,0,0,2016,"November","Wednesday","09:00 am","050","Not Divided","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","02","Driver Rider","1: PDO","No Control","","",1342174.27,1702815.5,"13421741702816"
"2016-48-27/05/2021","3 Country","PORT AUGUSTA","5700","CC PT.AUGUSTA.                ",2,0,0,0,0,2016,"November","Wednesday","12:45 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","1: PDO","Traffic Signals","","",1259792.65,1941867.98,"12597931941868"
"2016-49-27/05/2021","2 Metropolitan","THEBARTON","5031","CITY OF WEST TORRENS",2,0,0,0,0,2016,"November","Wednesday","10:00 am","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","1: PDO","Traffic Signals","","",1326511.33,1672105.66,"13265111672106"
"2016-50-27/05/2021","2 Metropolitan","ELIZABETH NORTH","5113","CITY OF PLAYFORD.",2,2,0,0,2,2016,"November","Wednesday","11:00 am","080","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","2: MI","Traffic Signals","Y","",1336943,1695475.26,"13369431695475"
"2016-51-27/05/2021","2 Metropolitan","MOUNT BARKER","5251","DC MT.BARKER.                 ",2,1,0,0,1,2016,"November","Wednesday","09:00 am","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","2: MI","Traffic Signals","","",1351233.24,1654406.51,"13512331654407"
"2016-52-27/05/2021","2 Metropolitan","HAHNDORF","5245","DC MT.BARKER.                 ",2,1,0,0,1,2016,"November","Wednesday","12:20 pm","050","Not Divided","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","2: MI","No Control","Y","",1347911.24,1657609.12,"13479111657609"
"2016-53-27/05/2021","2 Metropolitan","KENSINGTON PARK","5068","CITY OF BURNSIDE",2,0,0,0,0,2016,"November","Wednesday","10:00 am","060","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","No Control","","",1333883.73,1670983.82,"13338841670984"
"2016-54-27/05/2021","1 City","NORTH ADELAIDE","5006","CITY OF ADELAIDE",2,0,0,0,0,2016,"November","Tuesday","09:50 pm","050","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Night","Right Turn","02","Driver Rider","1: PDO","Traffic Signals","","",1328435.21,1672204.38,"13284351672204"
"2016-55-27/05/2021","2 Metropolitan","LOCKLEYS","5032","CITY OF WEST TORRENS",2,0,0,0,0,2016,"November","Monday","10:30 am","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","No Control","","",1321390,1669983.09,"13213901669983"
"2016-56-27/05/2021","2 Metropolitan","KLEMZIG","5087","CITY OF PORT ADELAIDE ENFIELD",2,0,0,0,0,2016,"November","Tuesday","12:45 pm","050","Not Divided","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Right Angle","02","Driver Rider","1: PDO","No Control","","",1331954.52,1675858.62,"13319551675859"
"2016-57-27/05/2021","2 Metropolitan","PROSPECT","5082","CITY OF PROSPECT",3,0,0,0,0,2016,"November","Wednesday","07:45 am","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","No Control","","",1328132.49,1676415.28,"13281321676415"
"2016-58-27/05/2021","2 Metropolitan","FULHAM","5024","CITY OF WEST TORRENS",3,0,0,0,0,2016,"November","Tuesday","08:40 pm","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Night","Rear End","01","Driver Rider","1: PDO","No Control","","",1320984.35,1670727.63,"13209841670728"
"2016-59-27/05/2021","2 Metropolitan","ELIZABETH SOUTH","5112","CITY OF PLAYFORD.",2,1,0,0,1,2016,"November","Wednesday","02:10 pm","050","Not Divided","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","2: MI","No Control","","",1333539.02,1689626.26,"13335391689626"
"2016-60-27/05/2021","2 Metropolitan","PARKSIDE","5063","CITY OF UNLEY",2,0,0,0,0,2016,"November","Friday","10:00 am","060","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","02","Driver Rider","1: PDO","No Control","","",1329058.65,1668916.07,"13290591668916"
"2016-61-27/05/2021","1 City","ADELAIDE","5000","CITY OF ADELAIDE",2,0,0,0,0,2016,"November","Wednesday","02:20 pm","050","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","01","Driver Rider","1: PDO","No Control","","",1328481.82,1670633.87,"13284821670634"
"2016-62-27/05/2021","3 Country","PINE HILL","5269","DC TATIARA.                   ",2,1,0,0,1,2016,"November","Tuesday","06:00 pm","100","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Fixed Object","01","Driver Rider","2: MI","No Control","","",1534707.43,1504514.94,"15347071504515"
"2016-63-27/05/2021","2 Metropolitan","FERRYDEN PARK","5010","CITY OF PORT ADELAIDE ENFIELD",2,0,0,0,0,2016,"November","Wednesday","11:50 am","050","Not Divided","Straight road","Level","Driveway or Entrance","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","01","Driver Rider","1: PDO","No Control","","",1325289.41,1676935.7,"13252891676936"
"2016-64-27/05/2021","3 Country","MOUNT HOPE","5607","DC LOWER EYRE PENINSULA       ",2,0,0,0,0,2016,"November","Tuesday","09:30 am","110","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Side Swipe","02","Driver Rider","1: PDO","No Control","","",1035229.02,1761027.22,"10352291761027"
"2016-65-27/05/2021","2 Metropolitan","VALLEY VIEW","5093","CITY OF SALISBURY",2,0,0,0,0,2016,"November","Wednesday","02:30 pm","060","Cross Road","CURVED, VIEW OPEN","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","1: PDO","Roundabout","","",1334522.88,1680533.71,"13345231680534"
"2016-66-27/05/2021","3 Country","HAYBOROUGH","5211","DC VICTOR HARBOR.             ",2,1,0,0,1,2016,"November","Wednesday","02:55 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","2: MI","Give Way Sign","","",1329904.97,1602901.99,"13299051602902"
"2016-67-27/05/2021","2 Metropolitan","SEACLIFF PARK","5049","CITY OF HOLDFAST BAY",2,0,0,0,0,2016,"November","Wednesday","04:24 pm","060","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","02","Driver Rider","1: PDO","No Control","","",1321979.91,1659352.74,"13219801659353"
"2016-68-27/05/2021","3 Country","STREAKY BAY","5680","DC STREAKY BAY.               ",2,0,0,0,0,2016,"November","Wednesday","09:00 am","050","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","02","Driver Rider","1: PDO","No Control","","",926103.33,1911533.08,"09261031911533"
"2016-69-27/05/2021","2 Metropolitan","PROSPECT","5082","CITY OF PROSPECT",3,0,0,0,0,2016,"November","Wednesday","07:50 am","050","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","1: PDO","No Control","","",1328058.56,1676465.95,"13280591676466"
"2016-70-27/05/2021","2 Metropolitan","TWO WELLS","5501","DC MALLALA.                   ",2,1,0,0,1,2016,"November","Wednesday","03:30 pm","110","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Fixed Object","01","Driver Rider","2: MI","No Control","","",1320620.08,1708529.17,"13206201708529"
"2016-71-27/05/2021","2 Metropolitan","PARADISE","5075","CC CAMPBELLTOWN.              ",2,0,0,0,0,2016,"November","Tuesday","03:35 pm","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","1: PDO","No Control","","",1335277.94,1676470.55,"13352781676471"
"2016-72-27/05/2021","2 Metropolitan","NORWOOD","5067","CC OF NORWOOD,PAYNEHAM & ST PETERS",3,1,0,0,1,2016,"November","Wednesday","03:00 pm","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","01","Driver Rider","2: MI","Traffic Signals","","",1331433.61,1671057.72,"13314341671058"
"2016-73-27/05/2021","2 Metropolitan","HINDMARSH","5007","CITY OF CHARLES STURT",2,0,0,0,0,2016,"November","Wednesday","02:30 pm","060","Divided Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","02","Driver Rider","1: PDO","No Control","","",1325823.33,1673227.67,"13258231673228"
"2016-74-27/05/2021","3 Country","KADINA","5554","COPPER COAST DISTRICT COUNCIL",2,0,0,0,0,2016,"November","Wednesday","09:00 am","060","Cross Road","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Right Angle","01","Driver Rider","1: PDO","Give Way Sign","","",1248205.19,1780392.12,"12482051780392"
"2016-75-27/05/2021","2 Metropolitan","GOLDEN GROVE","5125","CITY OF TEA TREE GULLY",2,0,0,0,0,2016,"November","Wednesday","02:30 pm","050","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Fixed Object","01","Driver Rider","1: PDO","No Control","","",1338275.9,1685282.44,"13382761685282"
"2016-76-27/05/2021","2 Metropolitan","SEAVIEW DOWNS","5049","CC MARION.                    ",3,0,0,0,0,2016,"November","Wednesday","03:25 pm","060","T-Junction","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","01","Driver Rider","1: PDO","No Control","","",1322236.28,1659360.75,"13222361659361"
"2016-77-27/05/2021","2 Metropolitan","LOCKLEYS","5032","CITY OF WEST TORRENS",2,1,0,0,1,2016,"November","Wednesday","03:00 pm","060","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Pedestrian","02","Pedestrian","2: MI","No Control","","",1322567.72,1670761.46,"13225681670761"
"2016-78-27/05/2021","2 Metropolitan","DARLINGTON","5047","CC MARION.                    ",2,0,0,0,0,2016,"November","Wednesday","12:25 pm","100","Divided Road","CURVED, VIEW OPEN","Slope","Not Applicable","Sealed","Dry","Not Raining","Daylight","Rear End","02","Driver Rider","1: PDO","No Control","","",1324024.94,1659059.1,"13240251659059"
"2016-79-27/05/2021","2 Metropolitan","ENFIELD","5085","CITY OF PORT ADELAIDE ENFIELD",2,0,0,0,0,2016,"November","Wednesday","01:39 pm","050","Not Divided","Straight road","Level","Not Applicable","Sealed","Dry","Not Raining","Daylight","Hit Parked Vehicle","01","Driver Rider","1: PDO","No Control","","",1329006.78,1677287.91,"13290071677288"
